0.17527069	0.081104085	-0.013618566	0.23656648	0.03086388	0.019155119	0.09918349	-0.08148629	-0.027392035	0.026738666	-0.027399177	0.23718187	-0.19964692	0.27378085	-0.036054075	0.020462789
0.24322803	0.20737901	0.13125546	0.46397138	-0.297437	-0.09216553	0.14697768	-0.19066429	-0.49223807	0.10476202	-0.3797405	-0.099135324	-0.16193789	0.25429896	0.037335727	0.1680223
0.28490648	0.21541625	0.13268262	-0.20267029	0.1436153	-0.10569108	0.06148331	-0.24379332	0.18508802	-0.032106176	0.23392901	0.2978654	0.062057853	0.106126904	0.047370818	0.00096425763
0.22304682	0.078762114	0.015262568	-0.024912426	0.17152886	-0.0065094284	0.05212479	-0.09631945	0.16646287	-0.10988049	0.17616871	0.3564766	-0.11061348	0.10571069	0.0039397003	-0.011241235
0.036624674	-0.038593173	-0.14388664	0.17527169	0.16382499	-0.018579071	0.12532066	0.06259238	0.17811354	-0.060092404	-0.050259642	0.2223668	-0.17693137	0.21333088	0.042032678	-0.09833486
0.5707418	0.38879135	0.4515926	-0.52689064	0.27881193	-0.0152703095	-0.10256018	-0.44400102	0.47778544	0.013560391	0.57665056	0.5611938	0.22881778	-0.33222336	-0.17506722	0.11933775
0.050698042	0.06484089	-0.023534149	0.26398888	0.010931617	0.026787156	-0.010429981	0.039932407	-0.16791025	0.01587485	-0.14246787	0.17257713	-0.18589279	0.18030141	-0.06375267	-0.046420526
0.06722381	0.025797259	0.0039693573	0.22960544	-0.06254771	-0.023893116	-0.026655367	-0.047511548	-0.0682233	0.040151373	-0.13244759	0.08894444	-0.122480296	0.16540259	-0.05492043	-0.010400908
0.051191065	-0.1333044	-0.11795403	-0.25698888	0.4378918	0.17220727	-0.23765522	0.059422106	0.572406	0.035216715	0.5809786	0.660534	-0.12084596	-0.18174385	-0.18493298	-0.24070245
0.30222976	0.24122614	0.24436161	-0.12320336	-0.07480668	0.007954368	-0.011438473	-0.2128641	-0.060381576	0.111037515	0.17508896	0.18335782	-0.061388932	0.023170397	-0.12377959	0.14166631
0.124777265	0.18810675	0.103332825	0.2677244	-0.3093376	0.41039413	-0.36741138	-0.15860973	-0.31067187	0.46781993	0.007639443	0.16235971	-0.39160967	-0.1561949	-0.37122408	0.32751974
-0.2249466	-0.110361055	-0.09011229	0.562052	-0.13357423	0.26596284	-0.28643838	0.14571771	-0.07205634	0.45334908	-0.346581	0.11051243	-0.34053394	0.024290936	-0.28620857	0.04396138
-0.24843334	-0.3013845	-0.28240877	0.24609755	0.39600584	0.019693451	0.118584506	0.20833588	0.44205475	-0.12356257	-0.08456212	0.36745217	-0.16540249	0.23236236	0.023395373	-0.3583487
0.1610845	0.08510295	-0.029798672	0.29149148	0.038596995	-0.1913908	0.23252153	-0.0031759785	-0.14026919	-0.17517833	-0.22875494	0.0024545344	-0.06041057	0.35057217	0.17089272	-0.10943367
0.014668879	-0.017871013	-0.069716774	0.30223048	-0.014656877	-0.41499245	0.44726655	0.02173685	-0.18739775	-0.27026093	-0.3596237	-0.26386237	0.1640146	0.46017188	0.33355293	-0.20749226
0.029475275	0.13012482	0.09626653	0.54218	-0.35835746	-0.2211534	0.21238743	-0.06769978	-0.5033804	0.036448106	-0.46427232	-0.33301955	-0.13621213	0.30181453	0.18006559	-0.022064013
-0.03316639	-0.015426561	-0.066820405	0.45513117	-0.11972631	-0.3230518	0.3978968	-0.022217767	-0.21479116	-0.15970887	-0.43766612	-0.27378586	0.10556337	0.45948726	0.30191362	-0.18317802
